GCK J19343387+4439262 293.64112 44.65728 22.620 0.293 -999.990 -999.990   3.71  8564587 Kepler- 57   14.809 15.428 14.736 14.544 14.437 13.436 13.022 12.897
GCK J19344234+4436566 293.67643 44.61572 20.555 0.071 -999.990 -999.990  15.32  8564674 Kepler-349   14.746 15.201 14.676 14.551 14.461 13.583 13.282 13.176
GCK J19454460+4438294 296.43583 44.64151 20.884 0.089 -999.990 -999.990  12.25  8572936 Kepler- 34   14.875 15.372 14.830 14.662 14.575 13.605 13.301 13.237
GCK J18584255+4447517 284.67729 44.79769 20.695 0.066 -999.990 -999.990  16.42  8609450 Kepler-282   15.204 15.632 15.164 15.020 14.971 14.080 13.717 13.650
GCK J19040628+4446582 286.02616 44.78283 19.169 0.023 -999.990 -999.990  46.51  8611832 Kepler-384   13.584 14.036 13.540 13.390 13.324 12.419 12.082 12.038
GCK J19142016+4444017 288.58401 44.73380 21.670 0.116 -999.990 -999.990   9.33  8616637 Kepler-190   14.137 14.787 14.064 13.858 13.745 12.727 12.278 12.230
GCK J19521905+4444474 298.07939 44.74650 20.842 0.062 -999.990 -999.990  17.62  8644288 Kepler- 18   13.549 14.160 13.479 13.287 13.187 12.189 11.872 11.756
GCK J19134729+4448059 288.44705 44.80164 22.661 0.297 -999.990 -999.990   3.66  8680979 Kepler-330   15.261 15.970 15.199 14.957 14.829 13.859 13.314 13.259
GCK J19330270+4452072 293.26125 44.86867 19.072 0.035 -999.990 -999.990  30.88  8692861 Kepler- 69   13.749 14.190 13.701 13.559 13.496 12.631 12.284 12.233
GCK J18590120+4457219 284.75498 44.95609 18.857 0.020 -999.990 -999.990  55.63  8738735 Kepler-214   13.949 14.293 13.907 13.802 13.775 12.941 12.678 12.606
GCK J19245404+4455387 291.22515 44.92743 21.678 0.124 -999.990 -999.990   8.79  8751933 Kepler-420   14.651 15.313 14.602 14.367 14.246 13.221 12.826 12.726
GCK J19272356+4458060 291.84817 44.96834 18.910 0.018 -999.990 -999.990  59.04  8753657 Kepler-406   12.520 13.005 12.461 12.312 12.260 11.339 11.035 10.970
GCK J18530156+4505158 283.25649 45.08772 19.913 0.048 -999.990 -999.990  22.55  8800954 Kepler-421   13.354 13.928 13.314 13.107 13.008 12.009 11.618 11.535
GCK J19041125+4503099 286.04688 45.05275 20.433 0.085 -999.990 -999.990  12.74  8806123 Kepler-177   15.000 15.416 14.941 14.822 14.754 13.858 13.570 13.420
GCK J18523626+4508241 283.15108 45.14003 13.975 0.002   13.606    0.220 496.96  8866102 Kepler-410 A  9.364  9.669  9.329  9.234  9.299  8.416  8.191  8.140
GCK J19235889+4511311 290.99536 45.19199 17.521 0.010 -999.990 -999.990 111.79  8883329 Kepler-393   13.223 13.494 13.178 13.107 13.076 12.324 12.086 11.994
GCK J19235366+4517249 290.97359 45.29024 21.355 0.087 -999.990 -999.990  12.46  8950568 Kepler- 85   14.779 15.318 14.725 14.548 14.499 13.551 13.192 13.083
GCK J19395363+4512495 294.97344 45.21375 18.823 0.030 -999.990 -999.990  35.90  8962094 Kepler-215   13.580 14.045 13.541 13.380 13.298 12.416 12.064 11.996
GCK J19505087+4515435 297.71195 45.26208 18.788 0.015 -999.990 -999.990  71.43  8972058 Kepler-115   13.431 13.870 13.384 13.243 13.200 12.314 12.028 11.970
GCK J18525105+4520581 283.21270 45.34947 21.191 0.108 -999.990 -999.990  10.08  9002278 Kepler- 62   13.725 14.417 13.654 13.429 13.302 12.256 11.739 11.659
GCK J19012302+4522046 285.34592 45.36796 21.317 0.102 -999.990 -999.990  10.68  9006449 Kepler-295   14.447 14.990 14.400 14.214 14.131 13.144 12.762 12.717
GCK J19053562+4520370 286.39842 45.34360 21.956 0.152 -999.990 -999.990   7.15  9008737 Kepler-404   15.228 15.769 15.146 14.995 14.912 13.907 13.526 13.477
GCK J19244403+4519240 291.18346 45.32333 22.074 0.158 -999.990 -999.990   6.89  9020160 Kepler-191   14.808 15.460 14.731 14.529 14.408 13.419 12.958 12.882
GCK J19273120+4523163 291.88001 45.38786 19.537 0.030 -999.990 -999.990  36.12  9022166 Kepler-368   12.848 13.366 12.794 12.626 12.539 11.599 11.228 11.175
GCK J19441543+4525432 296.06431 45.42866 20.077 0.072 -999.990 -999.990  15.00  9101496 Kepler-335   13.996 14.433 13.934 13.809 13.752 12.848 12.573 12.496
GCK J19114029+4535350 287.91786 45.59305 21.000 0.078 -999.990 -999.990  13.97  9146018 Kepler-192   14.129 14.663 14.064 13.899 13.814 12.891 12.512 12.426
GCK J19111158+4539246 287.79824 45.65682 18.767 0.020 -999.990 -999.990  53.73  9209624 Kepler-387   13.987 14.355 13.945 13.830 13.805 12.909 12.608 12.535
GCK J19123951+4548589 288.16464 45.81637 21.992 0.150 -999.990 -999.990   7.22  9334289 Kepler-254   15.843 16.344 15.806 15.629 15.568 14.675 14.268 14.253
GCK J19360552+4551115 294.02301 45.85321 20.141 0.068 -999.990 -999.990  15.91  9347899 Kepler- 31   15.237 15.592 15.199 15.086 15.071 14.233 13.983 13.871
GCK J19563269+4552122 299.13622 45.87007 21.399 0.077 -999.990 -999.990  14.15  9364290 Kepler-382   14.623 15.212 14.601 14.371 14.267 13.403 12.952 12.890
GCK J19380319+4558539 294.51330 45.98163 21.128 0.170 -999.990 -999.990   6.41  9410930 Kepler- 41   14.465 14.996 14.410 14.238 14.182 13.262 12.938 12.891
GCK J19004559+4601412 285.18997 46.02811 16.585 0.007 -999.990 -999.990 145.24  9451706 Kepler-127   11.485 11.779 11.422 11.358 11.352 10.535 10.300 10.233
GCK J19093398+4603336 287.39160 46.05934 22.985 0.324 -999.990 -999.990   3.35  9455556 Kepler-294   15.843 16.362 15.788 15.620 15.570 14.567 14.263 14.172
GCK J19161861+4600188 289.07752 46.00521 19.429 0.027 -999.990 -999.990  40.90  9458613 Kepler- 33   13.988 14.392 13.943 13.815 13.741 12.871 12.619 12.590
GCK J19301925+4605498 292.58020 46.09716 21.699 0.176 -999.990 -999.990   6.16  9466668 Kepler-256   15.065 15.569 14.992 14.849 14.820 13.823 13.496 13.423
GCK J19371815+4600086 294.32561 46.00238 21.269 0.158 -999.990 -999.990   6.86  9471268 Kepler-326   13.693 14.404 13.623 13.388 13.260 12.228 11.782 11.673
GCK J19475049+4602037 296.96037 46.03437 19.385 0.024 -999.990 -999.990  44.46  9478990 Kepler- 39   14.327 14.742 14.279 14.149 14.076 13.236 12.999 12.917
GCK J19593515+4603070 299.89647 46.05196 19.726 0.027 -999.990 -999.990  39.68  9489524 Kepler-352   12.957 13.570 12.898 12.694 12.613 11.609 11.178 11.131
GCK J19120278+4607039 288.01159 46.11775 21.560 0.130 -999.990 -999.990   8.37  9518318 Kepler-346   15.214 15.676 15.114 15.016 14.888 13.967 13.611 13.582
GCK J19325125+4610303 293.21354 46.17507 17.978 0.021 -999.990 -999.990  51.65  9529744 Kepler-320   13.474 13.793 13.433 13.337 13.333 12.545 12.282 12.307
GCK J19345474+4607449 293.72808 46.12913 18.767 0.030 -999.990 -999.990  36.10  9530945 Kepler-216   13.998 14.372 13.948 13.837 13.790 12.955 12.695 12.621
GCK J19113294+4616340 287.88724 46.27611 17.751 0.012 -999.990 -999.990  91.60  9579641 Kepler-105   12.791 13.111 12.732 12.654 12.648 11.810 11.554 11.503
GCK J19320903+4616403 293.03763 46.27786 16.928 0.010 -999.990 -999.990 106.25  9590976 Kepler-217   13.294 13.683 13.237 13.128        12.319 12.176 12.103
GCK J19392762+4617097 294.86508 46.28602 21.969 0.226 -999.990 -999.990   4.80  9595827 Kepler- 71   15.127 15.692 15.061 14.885 14.803 13.926 13.550 13.468
GCK J19413908+4616003 295.41282 46.26674 20.773 0.084 -999.990 -999.990  12.96  9597345 Kepler-218   13.967 14.507 13.891 13.735 13.652 12.731 12.385 12.310
GCK J18503112+4619239 282.62967 46.32329 19.142 0.025 -999.990 -999.990  42.70  9631995 Kepler-422   13.435 13.832 13.376 13.265 13.235 12.356 12.125 12.041
GCK J19295992+4619279 292.49966 46.32443 21.967 0.194 -999.990 -999.990   5.59  9650808 Kepler-344   15.378 15.928 15.317 15.141 15.021 14.082 13.708 13.660
GCK J19394773+4626206 294.94887 46.43905 21.081 0.096 -999.990 -999.990  11.33  9718066 Kepler-378   12.485 13.383 12.398 12.100 11.930 10.846 10.317 10.201
GCK J19455967+4634383 296.49861 46.57731 19.741 0.037 -999.990 -999.990  29.07  9782691 Kepler-193   14.615 15.013 14.568 14.444 14.431 13.538 13.242 13.217
GCK J19005779+4640059 285.24080 46.66831 19.663 0.036 -999.990 -999.990  30.46  9818381 Kepler- 43   13.958 14.352 13.885 13.790 13.766 12.858 12.605 12.548
GCK J19080950+4638249 287.03957 46.64025 19.263 0.026 -999.990 -999.990  41.77  9821454 Kepler- 59   14.307 14.669 14.259 14.152 14.116 13.253 12.974 12.928
GCK J19125088+4636549 288.21200 46.61525 21.369 0.101 -999.990 -999.990  10.74  9823457 Kepler-259   15.219 15.698 15.162 15.013 14.931 14.009 13.673 13.554
GCK J19355559+4641158 293.98161 46.68772 20.837 0.117 -999.990 -999.990   9.29  9836149 Kepler- 66   15.200 15.661 15.133 15.002 14.923 14.021 13.689 13.621
GCK J19375927+4641236 294.49695 46.68989 22.096 0.180 -999.990 -999.990   6.02  9837578 Kepler- 35   15.726 16.303 15.691 15.479 15.375 14.425 14.035 13.875
GCK J19092870+4646052 287.36957 46.76811 17.724 0.012 -999.990 -999.990  89.09  9881662 Kepler-140   12.996 13.316 12.939 12.858 12.855 11.989 11.759 11.708
GCK J19145734+4645455 288.73890 46.76264 19.609 0.031 -999.990 -999.990  35.27  9884104 Kepler-219   13.764 14.174 13.692 13.588 13.537 12.678 12.400 12.388
GCK J19194116+4644405 289.92150 46.74458 17.779 0.010 -999.990 -999.990 106.94  9886361 Kepler-403   12.805 13.129 12.743 12.666 12.635 11.830 11.574 11.537
GCK J19304275+4643359 292.67813 46.72664 17.752 0.015 -999.990 -999.990  73.08  9892816 Kepler-342   13.147 13.431 13.089 13.025 13.033 12.220 11.999 11.957
GCK J19471282+4644284 296.80342 46.74121 18.697 0.016 -999.990 -999.990  68.64  9904006 Kepler-361   13.573 13.940 13.513 13.416 13.348 12.525 12.275 12.198
GCK J19535585+4647372 298.48270 46.79368 19.533 0.024 -999.990 -999.990  45.68  9909735 Kepler-318   13.297 13.809 13.246 13.077 13.029 12.147 11.832 11.766
GCK J19075321+4652064 286.97170 46.86844 13.008 0.001   12.076    0.220 833.53  9941662 Kepler- 13    9.958  9.697 10.045 10.548 10.020  9.465  9.455  9.425
GCK J19082426+4653477 287.10110 46.89659 21.174 0.087 -999.990 -999.990  12.50  9941859 Kepler-178   14.598 15.143 14.548 14.364 14.278 13.279 12.967 12.898
GCK J19260149+4653451 291.50622 46.89587 21.757 0.190 -999.990 -999.990   5.70  9950612 Kepler-220   13.177 13.823 13.125 12.899        11.206 10.672 10.550
GCK J19344300+4651098 293.67918 46.85273 16.061 0.007 -999.990 -999.990 150.25  9955598 Kepler-409    9.439  9.971  9.364  9.211  9.154  8.199  7.838  7.767
GCK J19463715+4650073 296.65478 46.83537 20.766 0.057 -999.990 -999.990  19.14  9963524 Kepler-221   13.749 14.358 13.699 13.489 13.382 12.413 11.994 11.900
GCK J19093349+4659035 287.38952 46.98431 14.959 0.003   14.868    0.220 323.54 10001893 Kepler-429   15.846 15.483 15.967 16.308 16.607 16.362 15.705 16.611
GCK J19113752+4656166 287.90632 46.93793 22.500 0.200 -999.990 -999.990   5.43 10002866 Kepler-222   15.063 15.689 14.988 14.795 14.729 13.717 13.340 13.234
GCK J19152145+4659125 288.83937 46.98682 20.408 0.053 -999.990 -999.990  20.48 10004738 Kepler-310   14.279 14.782 14.242 14.063 14.149 13.055 12.689 12.625
GCK J19400064+4659147 295.00265 46.98743 21.055 0.087 -999.990 -999.990  12.54 10019643 Kepler-163   14.415 14.921 14.350 14.198 14.129 13.194 12.849 12.784
GCK J19411147+4655138 295.29779 46.92049 21.302 0.116 -999.990 -999.990   9.38 10020423 Kepler- 47   15.178 15.667 15.126 14.969 14.858 13.970 13.638 13.535
GCK J18481471+4705080 282.06131 47.08556 19.013 0.027 -999.990 -999.990  40.71 10055126 Kepler-311   13.797 14.147 13.726 13.647 13.591 12.750 12.470 12.417
GCK J19083380+4706547 287.14082 47.11519 18.040 0.014 -999.990 -999.990  78.97 10130039 Kepler-334   12.776 13.157 12.713 12.612 12.582 11.710 11.448 11.409
GCK J19201452+4709501 290.06049 47.16391 18.725 0.018 -999.990 -999.990  59.71 10136549 Kepler-337   12.727 13.185 12.672 12.530 12.469 11.537 11.256 11.182
GCK J18455580+4712282 281.48252 47.20783 19.603 0.036 -999.990 -999.990  30.56 10187017              11.492 12.289 11.428 11.150 11.034  9.983  9.445  9.351
GCK J19531636+4716473 298.31818 47.27980 22.375 0.186 -999.990 -999.990   5.84 10227020 Kepler-223   15.344 15.903 15.301 15.105 14.963 14.095 13.727 13.632
GCK J18461682+4723550 281.57010 47.39861 18.389 0.019 -999.990 -999.990  56.18 10253547              13.660 13.952 13.593 13.536 13.522 12.676 12.419 12.387
GCK J19105017+4719590 287.70905 47.33305 16.224 0.006 -999.990 -999.990 190.89 10264660 Kepler- 14   12.128 12.363 12.063 12.024 12.031 11.201 11.067 10.987
GCK J18444677+4729501 281.19486 47.49724 21.596 0.161 -999.990 -999.990   6.77 10318874 Kepler- 94   12.895 13.814 12.778 12.501 12.322 11.180 10.680 10.593
GCK J19063909+4724499 286.66287 47.41385 21.615 0.112 -999.990 -999.990   9.67 10328393 Kepler-332   14.017 14.729 13.943 13.713 13.580 12.557 12.073 11.974
GCK J19532353+4729280 298.34804 47.49112 21.407 0.094 -999.990 -999.990  11.52 10358759 Kepler- 29   15.282 15.793 15.239 15.063 14.953 14.131 13.673 13.657
GCK J19270518+4731478 291.77156 47.52994 20.212 0.057 -999.990 -999.990  19.07 10404582 Kepler-362   14.500 14.973 14.464 14.298 14.219 13.321 12.920 12.784
GCK J19471527+4731356 296.81361 47.52657 20.000 0.037 -999.990 -999.990  29.06 10418224 Kepler- 40   14.588 14.968 14.541 14.424 14.371 13.535 13.294 13.269
GCK J19110740+4737478 287.78085 47.62995 19.432 0.029 -999.990 -999.990  37.22 10460984 Kepler-164   14.282 14.634 14.224 14.131 14.088 13.253 13.007 12.935
GCK J19251251+4741524 291.30214 47.69789 21.203 0.097 -999.990 -999.990  11.20 10468940 Kepler-273   14.968 15.512 14.921 14.735 14.607 13.682 13.349 13.217
GCK J19515303+4743543 297.97095 47.73176 21.163 0.135 -999.990 -999.990   8.07 10552611 Kepler-141   13.448 14.223 13.361 13.116 12.986 11.955 11.484 11.393
GCK J19543928+4745434 298.66368 47.76205 21.784 0.136 -999.990 -999.990   7.98 10554999 Kepler-179   14.613 15.241 14.556 14.344 14.249 13.278 12.872 12.750
GCK J18424576+4748348 280.69069 47.80967 22.643 0.564 -999.990 -999.990   1.93 10577994 Kepler-165   14.802 15.455 14.749 14.522 14.409 13.429 12.926 12.842
GCK J19011466+4750548 285.31110 47.84856 17.523 0.012 -999.990 -999.990  89.19 10586004 Kepler-129   11.696 12.646 11.817               10.600 10.325 10.252
GCK J19165217+4753032 289.21737 47.88421 17.230 0.009 -999.990 -999.990 127.26 10593626 Kepler- 22   11.664 12.098 11.627 11.478 11.448 10.522 10.211 10.151
GCK J19275311+4751506 291.97129 47.86405 20.537 0.094 -999.990 -999.990  11.58 10600261 Kepler-194   14.915 15.369 14.872 14.721 14.630 13.779 13.449 13.512
GCK J19533481+4748540 298.39506 47.81500 20.649 0.057 -999.990 -999.990  19.05 10619192 Kepler- 17   14.141 14.639 14.078 13.928 13.840 12.992 12.669 12.585
GCK J19285935+4758101 292.24728 47.96948 14.974 0.005   14.885    0.220 230.17 10666592 Kepler-  2   10.463 10.935 10.490                9.555  9.344  9.334
GCK J19142829+4805551 288.61786 48.09864 22.486 0.251 -999.990 -999.990   4.32 10723367 Kepler-375   15.699 16.194 15.650 15.486 15.422 14.535 14.092 14.080
GCK J19151032+4802247 288.79301 48.04020 19.231 0.023 -999.990 -999.990  47.68 10723750 Kepler-117   14.274 14.607 14.213 14.131 14.095 13.323 12.987 13.010
GCK J19253377+4803564 291.39070 48.06566 22.882 0.257 -999.990 -999.990   4.22 10730034 Kepler-285   15.173 15.780 15.096 14.913 14.764 13.887 13.435 13.319
GCK J18495051+4815253 282.46046 48.25702 21.026 0.094 -999.990 -999.990  11.55 10843590              14.262 14.864 14.232 14.004 13.955 12.945 12.483 12.417
GCK J19224233+4817392 290.67638 48.29423 21.251 0.100 -999.990 -999.990  10.82 10858691 Kepler-286   15.587 16.082 15.533 15.374 15.265 14.387 14.057 14.121
GCK J19325525+4816527 293.23021 48.28131 21.789 0.143 -999.990 -999.990   7.61 10864531 Kepler-358   15.375 15.893 15.319 15.153 15.102 14.105 13.788 13.651
GCK J19330770+4817093 293.28208 48.28592 20.328 0.052 -999.990 -999.990  20.95 10864656 Kepler-432   12.183 12.896 12.135 11.878 11.734 10.683 10.221 10.121
GCK J19450865+4813293 296.28604 48.22480 22.239 0.176 -999.990 -999.990   6.17 10872983 Kepler-228   15.714 16.234 15.677 15.492 15.441 14.528 14.112 14.131
GCK J19480676+4812313 297.02815 48.20870 18.395 0.013 -999.990 -999.990  85.58 10875245 Kepler-107   12.487 12.904 12.427 12.309 12.274 11.391 11.114 11.060
GCK J19515076+4814400 297.96150 48.24445 19.996 0.035 -999.990 -999.990  30.94 10878263 Kepler-414   13.338 13.879 13.276 13.106 13.034 12.086 11.750 11.698
GCK J18530134+4821188 283.25559 48.35522 20.223 0.057 -999.990 -999.990  19.11 10905239 Kepler-101   13.770 14.406 13.720 13.497        12.403 12.112 12.011
GCK J19490668+4819133 297.27785 48.32036 19.216 0.020 -999.990 -999.990  55.57 10933561 Kepler-133   12.848 13.328 12.789 12.642 12.578 11.679 11.398 11.320
GCK J18590872+4825238 284.78634 48.42327 13.672 0.002   13.167    0.220 511.95 10963065 Kepler-408    8.769  9.028  8.700  8.658  8.630  7.783  7.538  7.485
GCK J19234258+4826369 290.92741 48.44358 21.266 0.117 -999.990 -999.990   9.25 10973814 Kepler-287   14.775 15.296 14.713 14.551 14.454 13.541 13.201 13.134
GCK J19332437+4826405 293.35154 48.44459 20.907 0.076 -999.990 -999.990  14.21 10978763 Kepler-339   14.531 15.054 14.469 14.307 14.205 13.279 12.894 12.874
GCK J19402863+4828543 295.11930 48.48175 18.876 0.020 -999.990 -999.990  55.00 10982872 Kepler-142   13.203 13.645 13.158 13.013 12.969 12.092 11.801 11.762
GCK J18524970+4834501 283.20707 48.58060 21.096 0.144 -999.990 -999.990   7.54 11014932 Kepler-299   15.017 15.493 14.961 14.813 14.765 13.875 13.509 13.435
GCK J19010441+4833359 285.26836 48.55996 18.406 0.020 -999.990 -999.990  53.60 11017901 Kepler-447   12.394 12.895 12.350 12.179 12.119 11.211 10.878 10.805
GCK J19025236+4830201 285.71815 48.50557 21.895 0.234 -999.990 -999.990   4.63 11018648 Kepler-230   15.082 15.640 15.040 14.842 14.765 13.823 13.369 13.298
GCK J19410934+4836002 295.28893 48.60004 20.031 0.043 -999.990 -999.990  25.50 11037335 Kepler-300   14.201 14.644 14.155 14.012 13.965 13.112 12.803 12.742
GCK J19543000+4834400 298.62498 48.57778 21.796 0.115 -999.990 -999.990   9.41 11046458 Kepler-424   14.256 14.847 14.188 14.003 13.937 12.904 12.599 12.470
GCK J19091856+4840233 287.32731 48.67313 17.957 0.017 -999.990 -999.990  65.21 11075737              12.872 13.296 12.834 12.690 12.665 11.743 11.407 11.345
GCK J19192615+4841375 289.85898 48.69376 22.413 0.312 -999.990 -999.990   3.48 11080405 Kepler-386   15.629 16.336 15.588 15.327 15.198 14.182 13.753 13.605
GCK J19314298+4836101 292.92909 48.60280 17.798 0.014 -999.990 -999.990  79.62 11086270 Kepler-110   12.935 13.288 12.891 12.784 12.769 11.919 11.657 11.622
GCK J18493471+4845327 282.39464 48.75907 18.278 0.031 -999.990 -999.990  35.46 11121752 Kepler-380   13.652 14.047 13.614 13.483 13.464 12.614 12.349 12.288
GCK J18525023+4846391 283.20927 48.77753 19.778 0.056 -999.990 -999.990  19.40 11122894 Kepler-297   14.232 14.628 14.158 14.063 13.985 13.121 12.785 12.779
GCK J19531077+4846318 298.29486 48.77550 20.875 0.058 -999.990 -999.990  18.84 11153121 Kepler-313   14.167 14.647 14.076 13.961 13.807 12.868 12.551 12.516
GCK J19323835+4852518 293.15977 48.88106 21.507 0.163 -999.990 -999.990   6.65 11192998 Kepler-166   14.701 15.296 14.654 14.446 14.359 13.346 12.941 12.875
GCK J19443190+4858385 296.13291 48.97737 17.930 0.011 -999.990 -999.990 101.07 11253827 Kepler-396   11.921 12.429 11.862 11.703 11.646 10.672 10.355 10.285
GCK J19070068+4903541 286.75283 49.06504 21.277 0.099 -999.990 -999.990  10.93 11288051 Kepler-124   14.139 14.740 14.089 13.881 13.749 12.779 12.314 12.233
GCK J19240775+4902250 291.03228 49.04028 15.621 0.006   15.614    0.220 178.92 11295426 Kepler- 68    9.997 10.410  9.926  9.820  9.817  8.974  8.662  8.587
GCK J19472448+4905038 296.85201 49.08440 20.222 0.040 -999.990 -999.990  27.14 11308499 Kepler-366   14.842 15.263 14.774 14.662 14.569 13.708 13.384 13.351
GCK J19423036+4907495 295.62651 49.13041 20.208 0.039 -999.990 -999.990  27.81 11358389 Kepler-365   14.651 15.141 14.609 14.440 14.409 13.483 13.154 13.144
GCK J19444814+4908243 296.20057 49.14008 20.042 0.036 -999.990 -999.990  30.57 11359879 Kepler- 15   13.758 14.266 13.687 13.540 13.484 12.577 12.282 12.215
GCK J18555577+4913584 283.98238 49.23289 20.336 0.083 -999.990 -999.990  13.02 11389771 Kepler-301   14.271 14.759 14.229 14.061 14.013 13.146 12.823 12.705
GCK J19250004+4913547 291.25017 49.23186 16.776 0.010 -999.990 -999.990 104.19 11401755 Kepler- 36   11.866 12.629 11.950               11.124 10.850 10.788
GCK J19250149+4915321 291.25621 49.25892 19.576 0.044 -999.990 -999.990  24.95 11401767 Kepler-372   14.881 15.215 14.829 14.738 14.715 13.878 13.563 13.558
GCK J18574404+4918186 284.43349 49.30516 18.947 0.033 -999.990 -999.990  32.51 11442793 Kepler- 90   13.804 14.139 13.741 13.660 13.634 12.789 12.531 12.481
GCK J19071406+4918591 286.80860 49.31643 16.637 0.007 -999.990 -999.990 166.10 11446443 Kepler-  1   11.338 11.736 11.275 11.168 11.126 10.231  9.919  9.846
GCK J19164788+4918209 289.19950 49.30581 20.080 0.045 -999.990 -999.990  24.13 11450414 Kepler-347   14.513 14.944 14.454 14.329 14.292 13.391 13.076 13.047
GCK J19174430+4928250 289.43459 49.47360 20.773 0.079 -999.990 -999.990  13.68 11502867 Kepler-426   14.835 15.329 14.779 14.624 14.549 13.624 13.230 13.211
GCK J19365255+4928455 294.21898 49.47931 18.677 0.015 -999.990 -999.990  70.55 11512246 Kepler- 23   13.438 13.890 13.430 13.244 13.216 12.352 12.047 11.997
GCK J19521625+4924442 298.06772 49.41228 19.182 0.033 -999.990 -999.990  33.09 11521793 Kepler-143   13.770 14.217 13.706 13.579 13.487 12.589 12.291 12.223
GCK J18585740+4935544 284.73915 49.59845 17.033 0.011 -999.990 -999.990 102.36 11547513 Kepler-134   12.324 12.717 12.259 12.155        11.260 10.984 10.951
GCK J19102535+4931243 287.60563 49.52342 20.272 0.043 -999.990 -999.990  25.17 11551692 Kepler-411   12.231 13.041 12.163 11.884 11.744 10.641 10.160 10.061
GCK J19165428+4932538 289.22618 49.54828 17.723 0.013 -999.990 -999.990  86.66 11554435 Kepler- 63   11.582 12.055 11.516 11.379 11.357 10.398 10.096  9.996
GCK J19311398+4934456 292.80825 49.57934 19.334 0.037 -999.990 -999.990  29.67 11560897 Kepler-430   13.848 14.234 13.799 13.682 13.625 12.743 12.486 12.391
GCK J19040875+4936524 286.03646 49.61457 19.187 0.027 -999.990 -999.990  40.68 11600889 Kepler-407   12.521 13.046 12.442 12.296 12.235 11.332 10.983 10.910
GCK J19055319+4938565 286.47163 49.64902 21.318 0.095 -999.990 -999.990  11.42 11601584 Kepler-324   14.122 14.720 14.038 13.866 13.758 12.782 12.336 12.291
GCK J19421713+4946280 295.57137 49.77445 20.555 0.052 -999.990 -999.990  20.79 11669239 Kepler-180   14.350 14.887 14.306 14.120 14.043 13.057 12.695 12.685
GCK J19190749+4953492 289.78119 49.89700 19.628 0.045 -999.990 -999.990  23.88 11709124 Kepler-154   14.534 14.981 14.489 14.342 14.282 13.388 13.089 12.986
GCK J19192055+4949317 289.83561 49.82546 21.475 0.143 -999.990 -999.990   7.58 11709244 Kepler-325   15.009 15.553 14.973 14.776 14.721 13.805 13.400 13.351
GCK J19455512+4956163 296.47966 49.93787 20.336 0.047 -999.990 -999.990  22.89 11773022 Kepler- 51   14.669 15.140 14.628 14.467 14.431 13.561 13.218 13.196
GCK J19491016+4958553 297.29235 49.98202 21.059 0.089 -999.990 -999.990  12.18 11774991 Kepler-367   12.879 13.712 12.797 12.522 12.378 11.243 10.752 10.673
GCK J19045843+5002253 286.24347 50.04037 18.527 0.018 -999.990 -999.990  60.60 11804465 Kepler- 12   13.438 13.782 13.374 13.290 13.274 12.406 12.106 12.066
GCK J19122422+5002013 288.10092 50.03370 14.927 0.004   14.829    0.220 271.71 11807274 Kepler- 50   10.421 10.675 10.360 10.313 10.302  9.518  9.250  9.196
GCK J19443635+5005451 296.15145 50.09587 22.289 0.152 -999.990 -999.990   7.14 11823054 Kepler-181   14.707 15.325 14.645 14.442 14.328 13.364 12.948 12.875
GCK J19022774+5008087 285.61558 50.13574 17.923 0.017 -999.990 -999.990  64.45 11853905 Kepler-  4   12.211 12.614 12.135 12.038 11.963 11.121 10.836 10.804
GCK J19024307+5014292 285.67945 50.24145 16.604 0.009 -999.990 -999.990 124.00 11904151 Kepler- 10   10.961 11.388 10.920 10.778 10.729  9.888  9.563  9.496
GCK J19372122+5020113 294.33840 50.33647 20.724 0.064 -999.990 -999.990  17.09 11968463 Kepler-385   15.212 15.611 15.145 15.041 14.952 14.156 13.851 13.819
GCK J19173293+5035492 289.38721 50.59700 21.881 0.186 -999.990 -999.990   5.85 12058204 Kepler-373   14.514 15.006 14.457 14.303 14.227 13.279 12.896 12.858
GCK J19191922+5035108 289.83008 50.58633 20.510 0.075 -999.990 -999.990  14.40 12058931 Kepler-182   14.896 15.313 14.841 14.717 14.678 13.836 13.570 13.518
GCK J19405444+5033326 295.22685 50.55906 15.999 0.004 -999.990 -999.990 245.91 12068975 Kepler-197   11.811 12.104 11.775 11.685 11.677 10.814 10.576 10.535
GCK J19451251+5040206 296.30213 50.67240 19.665 0.025 -999.990 -999.990  44.13 12120307 Kepler-394   14.790 15.172 14.741 14.626 14.601 13.724 13.435 13.384
GCK J19201984+5051486 290.08267 50.86350 18.250 0.023 -999.990 -999.990  46.78 12206313 Kepler-401   13.312 13.666 13.278 13.160 13.145 12.276 12.064 11.987
GCK J19115951+5056387 287.99794 50.94408 22.316 0.222 -999.990 -999.990   4.88 12252424 Kepler-113   13.461 14.310 13.399 13.097 12.951 11.885 11.359 11.255
GCK J19135896+5104546 288.49566 51.08184 23.036 0.540 -999.990 -999.990   2.01 12302530 Kepler-155   14.258 15.231 14.163 13.841 13.617 12.532 11.887 11.804
GCK J19222926+5103267 290.62193 51.05742 20.883 0.078 -999.990 -999.990  13.97 12306058 Kepler-391   13.007 13.683 12.931 12.717 12.560 11.564 11.071 10.970
GCK J19415678+5100483 295.48659 51.01342 16.312 0.006 -999.990 -999.990 180.75 12314973 Kepler-450   11.684 11.967 11.628 11.563 11.545 10.708 10.471 10.429
